[[-0.013, -0.0017, -0.063, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.003, -0.0017, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.043, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.003, -0.0117, -0.053, -0.0, -0.001, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.043, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, 0.0083, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.043, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.003, -0.0217, -0.053, -0.0, -0.001, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.003, -0.0017, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, -0.001, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.063, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.043, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.003, -0.0017, -0.063, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.063, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.063, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0017, -0.043, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.013, -0.0117, -0.053, -0.0, 0.0, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
