[[-0.0063, 0.0187, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0287, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0287, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0287, 0.0293, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[0.0037, 0.0187, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0187, 0.0293, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0163, 0.0187, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0287, 0.0093, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0187, 0.0293, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0287, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0287, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0163, 0.0187, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0187, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0163, 0.0187, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0187, 0.0293, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0063, 0.0187, 0.0193, -0.0031, -0.0007, 0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
