[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0167, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0167, 0.0053, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0167, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[0.0033, 0.0053, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[0.0033, 0.0053, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0053, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0053, -0.0027, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0173, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0167, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0167, 0.0053, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[0.0033, 0.0053, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[0.0033, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0253, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0167, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[0.0033, 0.0053, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0167, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0167, 0.0053, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[0.0033, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152657]]
[[-0.0067, 0.0053, 0.0073, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152626]]
[[-0.0067, 0.0253, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152527]]
[[0.0033, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.152306]]
[[-0.0067, 0.0153, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.151901]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.151283]]
[[-0.0067, 0.0153, -0.0127, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.150337]]
[[0.0033, 0.0053, 0.0073, -0.004, 0.0001, 0.0], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.148941]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.146996]]
[[-0.0067, 0.0153, 0.0073, -0.004, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.144409]]
[[0.0033, 0.0153, -0.0027, -0.004, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.141075]]
[[-0.0167, 0.0253, 0.0073, -0.004, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.136879]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.131714]]
[[-0.0167, 0.0153, -0.0027, -0.004, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.125519]]
[[0.0033, 0.0053, 0.0073, -0.003, 0.0001, 0.001], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.118256]]
[[-0.0067, 0.0153, -0.0027, -0.003, 0.0001, 0.002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.109879]]
[[0.0033, 0.0153, -0.0127, -0.003, 0.0001, 0.002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.100327]]
[[-0.0167, 0.0053, -0.0227, -0.003, 0.0001, 0.004], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.089584]]
[[0.0033, -0.0047, -0.0427, -0.003, -0.0009, 0.005], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.077637]]
[[-0.0067, 0.0153, -0.0527, -0.003, -0.0009, 0.007], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.064499]]
[[-0.0067, 0.0053, -0.0727, -0.003, -0.0009, 0.009], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.050148]]
[[-0.0167, 0.0153, -0.0827, -0.002, -0.0009, 0.011], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.034607]]
[[-0.0167, 0.0053, -0.0927, -0.002, -0.0019, 0.013], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.01786]]
[[-0.0267, 0.0053, -0.1227, -0.002, -0.0019, 0.014], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.990524]]
[[-0.0267, 0.0053, -0.1427, -0.002, -0.0029, 0.017], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.970879]]
[[-0.0467, 0.0053, -0.1527, -0.002, -0.0039, 0.02], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.950165]]
[[-0.0567, 0.0053, -0.1927, -0.001, -0.0039, 0.023], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.928413]]
[[-0.0567, 0.0053, -0.2127, -0.001, -0.0049, 0.026], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.905693]]
[[-0.0567, -0.0047, -0.2427, -0.001, -0.0059, 0.03], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.882095]]
[[-0.0767, -0.0047, -0.2727, -0.001, -0.0069, 0.034], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.85775]]
[[-0.0767, -0.0047, -0.3127, -0.0, -0.0079, 0.038], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.832748]]
[[-0.1067, -0.0147, -0.3527, -0.0, -0.0089, 0.043], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.80719]]
[[-0.0967, -0.0147, -0.3927, 0.001, -0.0099, 0.047], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.781181]]
[[-0.1167, -0.0047, -0.4327, 0.002, -0.0109, 0.052], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.754829]]
[[-0.1267, -0.0147, -0.4827, 0.002, -0.0129, 0.057], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.728249]]
[[-0.1467, -0.0247, -0.5327, 0.003, -0.0139, 0.061], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.7015]]
[[-0.1467, -0.0247, -0.5727, 0.004, -0.0149, 0.066], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.674622]]
[[-0.1567, -0.0247, -0.5827, 0.005, -0.0149, 0.068], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.647659]]
[[-0.1667, -0.0347, -0.6327, 0.005, -0.0149, 0.071], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.620659]]
[[-0.1567, -0.0347, -0.6627, 0.007, -0.0149, 0.075], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.593658]]
[[-0.1567, -0.0447, -0.7027, 0.008, -0.0139, 0.078], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.566658]]
[[-0.1567, -0.0547, -0.7327, 0.009, -0.0139, 0.081], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.539658]]
