[[0.015000000000000124, -0.007000000000000561, 0.001666666666665595, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.0050000000000003375, 0.0029999999999992255, 0.011666666666665826, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.015000000000000124, -0.007000000000000561, 0.001666666666665595, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.0050000000000003375, -0.017000000000000348, 0.011666666666665826, -5.551115123125783e-17, -9.999999999998899e-05, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.0050000000000003375, -0.007000000000000561, 0.001666666666665595, -5.551115123125783e-17, -9.999999999998899e-05, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.0050000000000003375, -0.007000000000000561, 0.011666666666665826, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.0050000000000003375, -0.007000000000000561, 0.011666666666665826, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.0050000000000003375, -0.017000000000000348, 0.011666666666665826, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.015000000000000124, -0.007000000000000561, 0.001666666666665595, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.0050000000000003375, -0.017000000000000348, 0.011666666666665826, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.0050000000000003375, -0.007000000000000561, 0.011666666666665826, -5.551115123125783e-17, 0.0009000000000000119, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
[[0.015000000000000124, -0.007000000000000561, 0.011666666666665826, -5.551115123125783e-17, -9.999999999998899e-05, -0.00010000000000000156], [3.950553, 8.671412, 120.666451, -24.737297, -90.637589, 0.195007]]
