[[-0.0163, -0.0223, -0.024, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0223, -0.034, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0223, -0.024, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0123, -0.034, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0123, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0223, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0223, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0163, -0.0223, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0323, -0.034, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0323, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0323, -0.024, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0323, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0223, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0223, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0123, -0.034, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0323, -0.044, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0163, -0.0323, -0.034, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0323, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0323, -0.044, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0163, -0.0223, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0323, -0.044, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0223, -0.034, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0323, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0323, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0223, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0037, -0.0323, -0.054, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[-0.0063, -0.0223, -0.034, 0.002, -0.001, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176178]]
[[0.0137, -0.0323, -0.034, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176147]]
[[-0.0063, -0.0323, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.176048]]
[[0.0037, -0.0423, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.175827]]
[[0.0037, -0.0323, -0.034, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.175423]]
[[-0.0063, -0.0323, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.174805]]
[[-0.0063, -0.0323, -0.034, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.173859]]
[[0.0037, -0.0323, -0.034, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.172462]]
[[0.0037, -0.0323, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.170517]]
[[-0.0063, -0.0223, -0.034, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.167931]]
[[-0.0063, -0.0223, -0.034, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.164597]]
[[0.0037, -0.0223, -0.054, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.1604]]
[[-0.0063, -0.0323, -0.044, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.155235]]
[[-0.0063, -0.0323, -0.044, 0.002, 0.0, -0.0002], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.14904]]
[[0.0037, -0.0223, -0.054, 0.002, -0.001, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.141777]]
[[-0.0063, -0.0323, -0.044, 0.002, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.1334]]
[[-0.0063, -0.0223, -0.044, 0.003, 0.0, 0.0008], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.123848]]
[[0.0037, -0.0323, -0.054, 0.002, -0.001, 0.0018], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.107285]]
[[0.0037, -0.0323, -0.064, 0.003, -0.001, 0.0018], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.094742]]
[[0.0137, -0.0323, -0.064, 0.003, -0.001, 0.0028], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.080994]]
[[-0.0063, -0.0323, -0.064, 0.003, 0.0, 0.0038], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.066048]]
[[0.0037, -0.0423, -0.084, 0.003, 0.0, 0.0038], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.049904]]
[[0.0037, -0.0323, -0.084, 0.004, 0.0, 0.0048], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.032562]]
[[0.0037, -0.0423, -0.084, 0.004, 0.0, 0.0048], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 83.014046]]
[[0.0037, -0.0523, -0.094, 0.004, 0.0, 0.0058], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.9944]]
[[0.0037, -0.0523, -0.094, 0.004, 0.0, 0.0068], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.973686]]
[[0.0037, -0.0423, -0.114, 0.005, 0.0, 0.0078], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.951935]]
[[0.0037, -0.0623, -0.124, 0.005, 0.0, 0.0088], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.929214]]
[[0.0137, -0.0623, -0.124, 0.006, 0.0, 0.0108], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.905617]]
[[0.0137, -0.0723, -0.144, 0.006, 0.0, 0.0108], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.881271]]
[[0.0137, -0.0823, -0.164, 0.007, 0.0, 0.0128], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.85627]]
[[0.0137, -0.0823, -0.174, 0.008, 0.0, 0.0138], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.830711]]
[[0.0137, -0.0923, -0.194, 0.009, 0.001, 0.0158], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.791557]]
[[0.0137, -0.1023, -0.204, 0.009, 0.001, 0.0168], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.765091]]
[[0.0237, -0.1023, -0.214, 0.01, 0.001, 0.0188], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.738419]]
[[0.0237, -0.1023, -0.234, 0.01, 0.001, 0.0198], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.711594]]
[[0.0337, -0.1123, -0.254, 0.01, 0.001, 0.0218], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.684669]]
[[0.0237, -0.1123, -0.254, 0.011, 0.001, 0.0228], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.657684]]
[[0.0337, -0.1123, -0.284, 0.011, 0.0, 0.0248], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.630684]]
[[0.0237, -0.1123, -0.294, 0.011, 0.0, 0.0258], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.603683]]
[[0.0237, -0.1123, -0.304, 0.012, 0.0, 0.0268], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.576683]]
[[0.0237, -0.1123, -0.324, 0.012, -0.001, 0.0278], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.549683]]
[[0.0237, -0.1123, -0.344, 0.012, -0.001, 0.0298], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.522682]]
[[0.0037, -0.1123, -0.354, 0.012, -0.002, 0.0308], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.495682]]
[[0.0137, -0.1123, -0.374, 0.012, -0.002, 0.0328], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.468681]]
[[0.0037, -0.1223, -0.374, 0.013, -0.003, 0.0338], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.441681]]
[[0.0137, -0.1223, -0.394, 0.013, -0.003, 0.0348], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.41468]]
[[0.0037, -0.1223, -0.404, 0.013, -0.003, 0.0358], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.38768]]
[[0.0037, -0.1223, -0.414, 0.013, -0.003, 0.0368], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.36068]]
[[-0.0063, -0.1223, -0.424, 0.014, -0.003, 0.0378], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.333679]]
[[0.0037, -0.1323, -0.424, 0.014, -0.004, 0.0388], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.306679]]
[[-0.0063, -0.1323, -0.444, 0.014, -0.004, 0.0408], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.279686]]
[[-0.0063, -0.1223, -0.454, 0.015, -0.004, 0.0408], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.252686]]
[[-0.0163, -0.1223, -0.464, 0.015, -0.004, 0.0428], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.225685]]
[[-0.0063, -0.1423, -0.484, 0.015, -0.005, 0.0428], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.198685]]
[[-0.0063, -0.1423, -0.484, 0.015, -0.005, 0.0448], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.171684]]
[[-0.0063, -0.1423, -0.504, 0.016, -0.005, 0.0458], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.144684]]
[[-0.0263, -0.1423, -0.524, 0.016, -0.005, 0.0468], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.117683]]
[[-0.0163, -0.1423, -0.514, 0.017, -0.006, 0.0468], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.090683]]
[[-0.0163, -0.1423, -0.534, 0.017, -0.006, 0.0488], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.063683]]
[[-0.0263, -0.1523, -0.544, 0.017, -0.006, 0.0498], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 82.036682]]
[[-0.0263, -0.1623, -0.554, 0.017, -0.006, 0.0508], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 81.996185]]
[[-0.0263, -0.1623, -0.564, 0.018, -0.006, 0.0518], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 81.969185]]
[[-0.0363, -0.1623, -0.574, 0.018, -0.007, 0.0528], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 81.942184]]
[[-0.0363, -0.1623, -0.584, 0.019, -0.007, 0.0528], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 81.915184]]
[[-0.0363, -0.1723, -0.604, 0.019, -0.007, 0.0548], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 81.888184]]
[[-0.0463, -0.1623, -0.604, 0.019, -0.007, 0.0548], [8.507647, 5.413489, 138.836838, -54.150681, -89.994461, 81.861183]]
